id,iso3,country_en,country_zh,region_en,region_zh,Type,local_id1,hasc1
1035,,Philippines,菲律宾,Nueva Ecija,新怡诗夏省,,,
1036,,Philippines,菲律宾,Nueva Ecija|Cabanatuan City,新怡诗夏省|Cabanatuan City,,,
1037,,Philippines,菲律宾,Nueva Ecija|San Antonio,新怡诗夏省|San Antonio,,,
1038,,Philippines,菲律宾,Nueva Ecija|Gapan City,新怡诗夏省|Gapan City,,,
1039,,Philippines,菲律宾,Nueva Ecija|Licab,新怡诗夏省|Licab,,,
1040,,Philippines,菲律宾,Nueva Ecija|General Mamerto Natividad,新怡诗夏省|General Mamerto Natividad,,,
1041,,Philippines,菲律宾,Nueva Ecija|San Isidro,新怡诗夏省|San Isidro,,,
1042,,Philippines,菲律宾,Benguet,本格特省,,,
1043,,Philippines,菲律宾,Benguet|La Trinidad,本格特省|La Trinidad,,,
1044,,Philippines,菲律宾,Benguet|Baguio City,本格特省|Baguio City,,,
1045,,Philippines,菲律宾,Zamboanga del Sur,南三宝颜省,,,
1046,,Philippines,菲律宾,Zamboanga del Sur|Zamboanga City,南三宝颜省|Zamboanga City,,,
1047,,Philippines,菲律宾,Zamboanga del Sur|Labangan,南三宝颜省|Labangan,,,
1048,,Philippines,菲律宾,Pampanga,邦板牙省,,,
1049,,Philippines,菲律宾,Pampanga|Apalit,邦板牙省|Apalit,,,
1050,,Philippines,菲律宾,Pampanga|San Simon,邦板牙省|San Simon,,,
1051,,Philippines,菲律宾,Pampanga|Mabalacat City,邦板牙省|Mabalacat City,,,
1052,,Philippines,菲律宾,Pampanga|Macabebe,邦板牙省|Macabebe,,,
1053,,Philippines,菲律宾,Pampanga|Floridablanca,邦板牙省|Floridablanca,,,
1054,,Philippines,菲律宾,Pampanga|San Fernando City,邦板牙省|San Fernando City,,,
1055,,Philippines,菲律宾,Pampanga|Bacolor,邦板牙省|Bacolor,,,
1056,,Philippines,菲律宾,Bataan,巴坦省,,,
1057,,Philippines,菲律宾,Bataan|Balanga City,巴坦省|Balanga City,,,
1058,,Philippines,菲律宾,Bataan|Samal,巴坦省|Samal,,,
1059,,Philippines,菲律宾,Bataan|Orion,巴坦省|Orion,,,
1060,,Philippines,菲律宾,Davao del Sur,南达沃省,,,
1061,,Philippines,菲律宾,Davao del Sur|Davao City,南达沃省|Davao City,,,
1062,,Philippines,菲律宾,La Union,拉乌尼翁省,,,
1063,,Philippines,菲律宾,La Union|Burgos,拉乌尼翁省|Burgos,,,
1064,,Philippines,菲律宾,La Union|Caba,拉乌尼翁省|Caba,,,
1065,,Philippines,菲律宾,Tarlac,丹辘省,,,
1066,,Philippines,菲律宾,Tarlac|Camiling,丹辘省|Camiling,,,
1067,,Philippines,菲律宾,Tarlac|Tarlac City,丹辘省|Tarlac City,,,
1068,,Philippines,菲律宾,Tarlac|Capas,丹辘省|Capas,,,
1069,,Philippines,菲律宾,Tarlac|Paniqui,丹辘省|Paniqui,,,
1070,,Philippines,菲律宾,Tarlac|Gerona,丹辘省|Gerona,,,
1071,,Philippines,菲律宾,Lanao del Norte,北拉瑙省,,,
1072,,Philippines,菲律宾,Lanao del Norte|Iligan City,北拉瑙省|Iligan City,,,
1073,,Philippines,菲律宾,Lanao del Sur,南拉瑙省,,,
1074,,Philippines,菲律宾,Lanao del Sur|Marantao,南拉瑙省|Marantao,,,
1075,,Philippines,菲律宾,Lanao del Sur|Marawi City,南拉瑙省|Marawi City,,,
1076,,Philippines,菲律宾,Pangasinan,邦阿西楠省,,,
1077,,Philippines,菲律宾,Pangasinan|Urdaneta City,邦阿西楠省|Urdaneta City,,,
1078,,Philippines,菲律宾,Pangasinan|Bayambang,邦阿西楠省|Bayambang,,,
1079,,Philippines,菲律宾,Zambales,三描礼士省,,,
1080,,Philippines,菲律宾,Zambales|Olongapo City,三描礼士省|Olongapo City,,,
1081,,Philippines,菲律宾,Zambales|Cabangan,三描礼士省|Cabangan,,,
1082,,Philippines,菲律宾,Nueva Vizcaya,新比斯开省,,,
1083,,Philippines,菲律宾,Nueva Vizcaya|Alfonso Castaneda,新比斯开省|Alfonso Castaneda,,,
1084,,Philippines,菲律宾,Nueva Vizcaya|Bayombong,新比斯开省|Bayombong,,,
1085,,Philippines,菲律宾,Nueva Vizcaya|Solano,新比斯开省|Solano,,,
1086,,Philippines,菲律宾,Oriental Mindoro,东民都洛省,,,
1087,,Philippines,菲律宾,Oriental Mindoro|Calapan City,东民都洛省|Calapan City,,,
1088,,Philippines,菲律宾,Isabela,伊莎贝拉省,,,
1089,,Philippines,菲律宾,Isabela|Alicia,伊莎贝拉省|Alicia,,,
1090,,Philippines,菲律宾,Isabela|Echague,伊莎贝拉省|Echague,,,
1091,,Philippines,菲律宾,Sultan Kudarat,苏丹库达拉省,,,
1092,,Philippines,菲律宾,Sultan Kudarat|Lambayong,苏丹库达拉省|Lambayong,,,
1093,,Philippines,菲律宾,Misamis Oriental,东米萨米斯省,,,
1094,,Philippines,菲律宾,Misamis Oriental|Cagayan De Oro City,东米萨米斯省|Cagayan De Oro City,,,
1095,,Philippines,菲律宾,Northern Samar,北萨马省,,,
1096,,Philippines,菲律宾,Northern Samar|Catarman,北萨马省|Catarman,,,
1097,,Philippines,菲律宾,Quezon,奎松省,,,
1098,,Philippines,菲律宾,Quezon|Sariaya,奎松省|Sariaya,,,
1099,,Philippines,菲律宾,Quezon|Lucena City,奎松省|Lucena City,,,
1100,,Philippines,菲律宾,Palawan,巴拉望省,,,
1101,,Philippines,菲律宾,Palawan|Puerto Princesa City,巴拉望省|Puerto Princesa City,,,
1102,,Philippines,菲律宾,Maguindanao,马京达瑙省,,,
1103,,Philippines,菲律宾,Maguindanao|Cotabato City,马京达瑙省|Cotabato City,,,
1104,,Philippines,菲律宾,Davao de Oro,金达沃省,,,
1105,,Philippines,菲律宾,Camarines Sur,南甘马粦省,,,
1115,,Poland,波兰,Greater Poland,大波兰省,,,
1111,,Poland,波兰,Kuyavian-Pomeranian,库亚维-波美拉尼亚省,,,
1109,,Poland,波兰,Lesser Poland,小波兰省,,,
1120,,Poland,波兰,Łódź,罗兹省,,,
1119,,Poland,波兰,Lower Silesian,下西里西亚省,,,
1117,,Poland,波兰,Lublin,卢布林省,,,
1107,,Poland,波兰,Lubusz,卢布斯卡省,,,
1121,,Poland,波兰,Masovian,马佐夫舍省,,,
1113,,Poland,波兰,Opole,奥波莱省,,,
1116,,Poland,波兰,Podkarpackie,喀尔巴阡山省,,,
1106,,Poland,波兰,Podlaskie,波德拉谢省,,,
1112,,Poland,波兰,Pomeranian,波美拉尼亚省,,,
1118,,Poland,波兰,Silesian,西里西亚省,,,
1108,,Poland,波兰,Świętokrzyskie,圣十字省,,,
1114,,Poland,波兰,Warmian-Masurian,瓦尔米亚-马祖里省,,,
1110,,Poland,波兰,West Pomeranian,西波美拉尼亚省,,,
1122,,Portugal,葡萄牙,Norte,北部,,,
1123,,Portugal,葡萄牙,Centro,中部,,,
1124,,Portugal,葡萄牙,Lisbon and Tagus Valley,里斯本与塔霍河谷,,,
1125,,Portugal,葡萄牙,Alentejo,阿连特茹,,,
1126,,Portugal,葡萄牙,Algarve,阿尔加维,,,
1127,,Portugal,葡萄牙,Azores,亚速尔自治区,,,
1128,,Portugal,葡萄牙,Madeira,马德拉自治区,,,
1129,,Portugal,葡萄牙,Foreigners,外国人,,,
1130,,Romania,罗马尼亚,Suceava,苏恰瓦县,,,
1131,,Romania,罗马尼亚,București,布加勒斯特,,,
1132,,Romania,罗马尼亚,Neamț,尼亚姆茨县,,,
1133,,Romania,罗马尼亚,Timiș,蒂米什县,,,
1134,,Romania,罗马尼亚,Arad,阿拉德县,,,
1135,,Romania,罗马尼亚,Hunedoara,胡内多阿拉县,,,
1136,,Romania,罗马尼亚,Botoșani,博托沙尼县,,,
1137,,Romania,罗马尼亚,Brașov,布拉索夫县,,,
1138,,Romania,罗马尼亚,Mureș,穆列什县,,,
1139,,Romania,罗马尼亚,Galați,加拉茨县,,,
1140,,Romania,罗马尼亚,Bihor,比霍尔县,,,
1141,,Romania,罗马尼亚,Cluj,克鲁日县,,,
1142,,Romania,罗马尼亚,Vrancea,弗朗恰县,,,
1143,,Romania,罗马尼亚,Constanța,康斯坦察县,,,
1144,,Romania,罗马尼亚,Ilfov,伊尔福夫县,,,
1145,,Romania,罗马尼亚,Alba,阿尔巴县,,,
1146,,Romania,罗马尼亚,Iași,雅西县,,,
1147,,Romania,罗马尼亚,Sibiu,锡比乌县,,,
1148,,Romania,罗马尼亚,Covasna,科瓦斯纳县,,,
1149,,Romania,罗马尼亚,Ialomița,雅洛米察县,,,
1150,,Romania,罗马尼亚,Bacău,巴克乌县,,,
1151,,Romania,罗马尼亚,Bistrița-Năsăud,比斯特里察-讷瑟乌德县,,,
1152,,Romania,罗马尼亚,Giurgiu,久尔久县,,,
1153,,Romania,罗马尼亚,Teleorman,特列奥尔曼县,,,
1154,,Romania,罗马尼亚,Argeș,阿尔杰什县,,,
1155,,Romania,罗马尼亚,Caraș-Severin,卡拉什-塞维林县,,,
1156,,Romania,罗马尼亚,Dolj,多尔日县,,,
1157,,Romania,罗马尼亚,Maramureș,马拉穆列什县,,,
1158,,Romania,罗马尼亚,Vaslui,瓦斯卢伊县,,,
1159,,Romania,罗马尼亚,Prahova,普拉霍瓦县,,,
1160,,Romania,罗马尼亚,Călărași,克勒拉希县,,,
1161,,Romania,罗马尼亚,Satu Mare,萨图马雷县,,,
1162,,Romania,罗马尼亚,Dâmbovița,登博维察县,,,
1163,,Romania,罗马尼亚,Mehedinți,梅赫丁茨县,,,
1164,,Romania,罗马尼亚,Tulcea,图尔恰县,,,
1165,,Romania,罗马尼亚,Sălaj,瑟拉日县,,,
1166,,Romania,罗马尼亚,Brăila,布勒伊拉县,,,
1167,,Romania,罗马尼亚,Vâlcea,沃尔恰县,,,
1168,,Romania,罗马尼亚,Buzău,布泽乌县,,,
1169,,Romania,罗马尼亚,Olt,奥尔特县,,,
1170,,Romania,罗马尼亚,Gorj,戈尔日县,,,
1171,,Romania,罗马尼亚,Harghita,哈尔吉塔县,,,
1172,RUS,Russia,俄罗斯,Moscow,莫斯科,City,,RU.MC
1173,RUS,Russia,俄罗斯,Saint Petersburg,圣彼得堡,City,601,RU.SP
1174,RUS,Russia,俄罗斯,Moscow Oblast,莫斯科州,Region,,RU.MS
1175,RUS,Russia,俄罗斯,Samara Oblast,萨马拉州,Region,,RU.SA
1176,RUS,Russia,俄罗斯,Saha Republic,萨哈共和国,Republic,,RU.SK
1177,RUS,Russia,俄罗斯,Sverdlov Oblast,斯维尔德洛夫斯克州,Region,,RU.SV
1178,RUS,Russia,俄罗斯,Kaliningrad Oblast,加里宁格勒州,Region,,RU.KN
1179,RUS,Russia,俄罗斯,Kirov Oblast,基洛夫州,Region,,RU.KV
1180,RUS,Russia,俄罗斯,Novosibirsk Oblast,新西伯利亚州,Region,,RU.NS
1181,RUS,Russia,俄罗斯,Krasnoyarskiy Kray,克拉斯诺亚尔斯克边疆区,Territory,6209,RU.KX
1182,RUS,Russia,俄罗斯,Tambov Oblast,坦波夫州,Region,,RU.TB
1183,RUS,Russia,俄罗斯,Lipetsk Oblast,利佩茨克州,Region,,RU.LP
1184,RUS,Russia,俄罗斯,Tver Oblast,特维尔州,Region,,RU.TV
1185,RUS,Russia,俄罗斯,Habarovskiy Kray,哈巴罗夫斯克边疆区,Territory,,RU.KH
1186,RUS,Russia,俄罗斯,Tumen Oblast,秋明州,Region,,RU.TY
1187,RUS,Russia,俄罗斯,Tula Oblast,图拉州,Region,,RU.TL
1188,RUS,Russia,俄罗斯,Perm Oblast,彼尔姆边疆区,Territory,,RU.PE
1189,RUS,Russia,俄罗斯,Nizhegorodskaya Oblast,下诺夫哥罗德州,Region,,RU.NZ
1190,RUS,Russia,俄罗斯,Krasnodarskiy Kray,拉斯诺达尔边疆区,Territory,,RU.KD
1191,RUS,Russia,俄罗斯,Voronezh Oblast,沃罗涅日州,Region,,RU.VR
1192,RUS,Russia,俄罗斯,Kemerovo Oblast,科麦罗沃州,Region,,RU.KE
1193,RUS,Russia,俄罗斯,Republic of Hakassia,哈卡斯共和国,Republic,,RU.KK
1194,RUS,Russia,俄罗斯,Murmansk Oblast,摩尔曼斯克州,Region,,RU.MM
1195,RUS,Russia,俄罗斯,Komi Republic,科米共和国,Republic,,RU.KO
1196,RUS,Russia,俄罗斯,Kaluga Oblast,卡卢加州,Region,,RU.KG
1197,RUS,Russia,俄罗斯,Ivanovo Oblast,伊万诺沃州,Region,,RU.IV
1198,RUS,Russia,俄罗斯,Zabaykalskiy Kray,外贝加尔边疆区,Territory,,RU.ZB
1199,RUS,Russia,俄罗斯,Tomsk Oblast,托木斯克州,Region,,RU.TO
1200,RUS,Russia,俄罗斯,Arkhangelsk Oblast,阿尔汉格尔斯克州,Region,,RU.AR
1201,RUS,Russia,俄罗斯,Ryazan Oblast,梁赞州,Region,,RU.RZ
1202,RUS,Russia,俄罗斯,Republic of Chuvashia,楚瓦什共和国,Republic,,RU.CV
1203,RUS,Russia,俄罗斯,Ulianovsk Oblast,乌里扬诺夫斯克州,Region,,RU.UL
1204,RUS,Russia,俄罗斯,Yaroslavl Oblast,雅罗斯拉夫尔州,Region,,RU.YS
1205,RUS,Russia,俄罗斯,Pensa Oblast,奔萨州,Region,,RU.PZ
1206,RUS,Russia,俄罗斯,Belgorod Oblast,别尔哥罗德州,Region,,RU.BL
1207,RUS,Russia,俄罗斯,Hanty-Mansiyskiy AO,汉特-曼西自治区,Autonomous Province,,RU.KM
1208,RUS,Russia,俄罗斯,Leningradskaya Oblast,列宁格勒州,Region,,RU.LN
1209,RUS,Russia,俄罗斯,Orenburg Oblast,奥伦堡州,Region,,RU.OB
1210,RUS,Russia,俄罗斯,Saratov Oblast,萨拉托夫州,Region,,RU.SR
1211,RUS,Russia,俄罗斯,Republic of Tatarstan,鞑靼斯坦共和国,Republic,,RU.TT
1212,RUS,Russia,俄罗斯,Kurgan Oblast,库尔干州,Region,,RU.KU
1213,RUS,Russia,俄罗斯,Republic of Kabardino-Balkaria,卡巴尔达-巴尔卡尔共和国,Republic,,RU.KB
1214,RUS,Russia,俄罗斯,Cheliabinsk Oblast,车里雅宾斯克州,Region,,RU.CL
1215,RUS,Russia,俄罗斯,Stavropolskiy Kray,斯塔夫罗波尔边疆区,Territory,,RU.ST
1216,RUS,Russia,俄罗斯,Briansk Oblast,布良斯克州,Region,,RU.BR
1217,RUS,Russia,俄罗斯,Republic of Udmurtia,乌德穆尔特共和国,Republic,,RU.UD
1218,RUS,Russia,俄罗斯,Novgorod Oblast,诺夫哥罗德州,Region,,RU.NG
1219,RUS,Russia,俄罗斯,Republic of Crimea,克里米亚共和国,,,
1220,RUS,Russia,俄罗斯,Republic of Bashkortostan,巴什科尔托斯坦共和国,Republic,,RU.BK
1221,RUS,Russia,俄罗斯,Chechen Republic,车臣共和国,Republic,,RU.CN
1222,RUS,Russia,俄罗斯,Primorskiy Kray,滨海边疆区,Territory,,RU.PR
1223,RUS,Russia,俄罗斯,Volgograd Oblast,伏尔加格勒州,Region,,RU.VG
1224,RUS,Russia,俄罗斯,Orel Oblast,奥廖尔州,Region,,RU.OL
1225,RUS,Russia,俄罗斯,Pskov Oblast,普斯科夫州,Region,,RU.PS
1226,RUS,Russia,俄罗斯,Rostov Oblast,罗斯托夫州,Region,,RU.RO
1227,RUS,Russia,俄罗斯,Republic of Buriatia,布里亚特共和国,Republic,,RU.BU
1228,RUS,Russia,俄罗斯,Republic of Mordovia,莫尔多瓦共和国,Republic,,RU.MR
1229,RUS,Russia,俄罗斯,Republic of Dagestan,达吉斯坦共和国,Republic,,RU.DA
1230,RUS,Russia,俄罗斯,Sakhalin Oblast,萨哈林州,Region,,RU.SL
1231,RUS,Russia,俄罗斯,Kostroma Oblast,科斯特罗马州,Region,,RU.KT
1232,RUS,Russia,俄罗斯,Smolensk Oblast,斯摩棱斯克州,Region,,RU.SM
1233,RUS,Russia,俄罗斯,Republic of Adygeia,阿迪格共和国,Republic,,RU.AD
1234,RUS,Russia,俄罗斯,Omsk Oblast,鄂木斯克州,Region,,RU.OM
1235,RUS,Russia,俄罗斯,Irkutsk Oblast,伊尔库茨克州,Region,,RU.IK
1236,RUS,Russia,俄罗斯,Amursk Oblast,阿穆尔州,Region,,RU.AM
1237,RUS,Russia,俄罗斯,Altayskiy Kray,阿尔泰边疆区,Territory,,RU.AL
1238,RUS,Russia,俄罗斯,Vladimir Oblast,弗拉基米尔州,Region,,RU.VL
1239,RUS,Russia,俄罗斯,Vologda Oblast,沃洛格达州,Region,,RU.VO
1240,RUS,Russia,俄罗斯,Republic of Kalmykia,卡尔梅克共和国,Republic,,RU.KL
1241,RUS,Russia,俄罗斯,Republic of Mariy El,马里埃尔共和国,Republic,,RU.ME
1242,RUS,Russia,俄罗斯,Astrahan Oblast,阿斯特拉罕州,Region,,RU.AS
1243,RUS,Russia,俄罗斯,Magadan Oblast,马加丹州,Region,7009,RU.MG
1244,RUS,Russia,俄罗斯,Sevastopol,塞瓦斯托波尔,,,
1245,RUS,Russia,俄罗斯,Kursk Oblast,库尔斯克州,Region,,RU.KS
1246,RUS,Russia,俄罗斯,Republic of North Osetia-Alania,北奥塞梯-阿兰共和国,Republic,,RU.NO
1247,RUS,Russia,俄罗斯,Yamalo-Nenetskiy AO,亚马尔-涅涅茨自治区,Autonomous Province,,RU.YN
1248,RUS,Russia,俄罗斯,Jewish Autonomous Oblast,犹太自治州,Autonomous Region,6701,RU.YV
1249,RUS,Russia,俄罗斯,Ingushetia Republic,印古什共和国,Republic,4201,RU.IN
1250,RUS,Russia,俄罗斯,Kamchatskiy Kray,堪察加边疆区,Territory,,RU.KQ
1251,RUS,Russia,俄罗斯,Republic of Karelia,卡累利阿共和国,Republic,,RU.KI
1252,RUS,Russia,俄罗斯,Republic of Karachaevo-Cherkessia,卡拉恰伊-切尔克斯共和国,Republic,,RU.KC
1253,RUS,Russia,俄罗斯,Republic of Tyva,图瓦共和国,Republic,,RU.TU
1254,RUS,Russia,俄罗斯,Nenetskiy Autonomous Oblast,涅涅茨自治区,Autonomous Province,,RU.NN
1255,RUS,Russia,俄罗斯,Chukotskiy Autonomous Oblast,楚科奇自治区,Autonomous Province,7001,RU.CK
,RUS,Russia,俄罗斯,Altai Republic,阿尔泰共和国,Republic,,RU.GA
1256,,Saudi Arabia,沙特阿拉伯,Tabuk,塔布克省,,,
1257,,Saudi Arabia,沙特阿拉伯,Eastern Province,东部省,,,
1258,,Saudi Arabia,沙特阿拉伯,Makkah,麦加省,,,
1259,,Saudi Arabia,沙特阿拉伯,Qassim,盖西姆省,,,
1260,,Saudi Arabia,沙特阿拉伯,Najran,奈季兰省,,,
1261,,Saudi Arabia,沙特阿拉伯,Ha'il,哈伊勒省,,,
1262,,Saudi Arabia,沙特阿拉伯,Riyadh,利雅得省,,,
1263,,Saudi Arabia,沙特阿拉伯,Asir,阿西尔省,,,
1264,,Saudi Arabia,沙特阿拉伯,Jizan,吉赞省,,,
1265,,Saudi Arabia,沙特阿拉伯,Medina,麦地那省,,,
1266,,Saudi Arabia,沙特阿拉伯,Al Bahah,巴哈省,,,
1267,,Saudi Arabia,沙特阿拉伯,Northern Borders,北部边疆省,,,
1268,ZAF,South Africa,南非,Eastern Cape,东开普省,Province,EC,ZA.EC
1269,ZAF,South Africa,南非,Free State,自由邦省,Province,FS,ZA.FS
1270,ZAF,South Africa,南非,Gauteng,豪登省,Province,GT,ZA.GT
1271,ZAF,South Africa,南非,KwaZulu-Natal,夸祖鲁-纳塔尔省,Province,KZN,ZA.NL
1272,ZAF,South Africa,南非,Limpopo,林波波省,Province,LIM,ZA.NP
1273,ZAF,South Africa,南非,Mpumalanga,普马兰加省,Province,MP,ZA.MP
1274,ZAF,South Africa,南非,Northern Cape,北开普省,Province,NC,ZA.NC
1275,ZAF,South Africa,南非,North West,西北省,Province,NW,ZA.NW
1276,ZAF,South Africa,南非,Western Cape,西开普省,Province,WC,ZA.WC
1277,ZAF,South Africa,南非,Unknown,未知地区,,,
1278,ESP,Spain,西班牙,Andalucía,安达卢西亚,Autonomous Community,ES61,ES.AN
1279,ESP,Spain,西班牙,Aragón,阿拉贡,Autonomous Community,ES24,ES.AR
1280,ESP,Spain,西班牙,Asturias,阿斯图里亚斯,Autonomous Community,ES12,ES.AS
1281,ESP,Spain,西班牙,Baleares,巴利阿里群岛,Autonomous Community,ES53,ES.PM
1282,ESP,Spain,西班牙,Canarias,加那利群岛,Autonomous Community,ES70,ES.CN
1283,ESP,Spain,西班牙,Cantabria,坎塔布里亚,Autonomous Community,ES13,ES.CB
1284,ESP,Spain,西班牙,Castilla-La Mancha,卡斯蒂利亚-拉曼恰,Autonomous Community,ES42,ES.CM
1285,ESP,Spain,西班牙,Castilla y León,卡斯蒂利亚-莱昂,Autonomous Community,ES41,ES.CL
1286,ESP,Spain,西班牙,Cataluña,加泰罗尼亚,Autonomous Community,ES51,ES.CT
1287,ESP,Spain,西班牙,Ceuta,休达,Autonomous Community,ES63,ES.CE
1288,ESP,Spain,西班牙,C. Valenciana,巴伦西亚,Autonomous Community,ES52,ES.VC
1289,ESP,Spain,西班牙,Extremadura,埃斯特雷马杜拉,Autonomous Community,ES43,ES.EX
1290,ESP,Spain,西班牙,Galicia,加利西亚,Autonomous Community,ES11,ES.GA
1291,ESP,Spain,西班牙,Madrid,马德里,Autonomous Community,ES30,ES.MD
1292,ESP,Spain,西班牙,Melilla,梅利利亚,Autonomous City,ES64,ES.ML
1293,ESP,Spain,西班牙,Murcia,穆尔西亚,Autonomous Community,ES62,ES.MU
1294,ESP,Spain,西班牙,Navarra,纳瓦拉,Autonomous Community,ES22,ES.NA
1295,ESP,Spain,西班牙,País Vasco,巴斯克,Autonomous Community,ES21,ES.PV
1296,ESP,Spain,西班牙,La Rioja,拉里奥哈省,Autonomous Community,ES23,ES.LO
1297,SWE,Sweden,瑞典,Gotland,哥特兰省,,,SE.GT
1298,SWE,Sweden,瑞典,Dalarna,达拉纳省,,,SE.KO
1299,SWE,Sweden,瑞典,Västmanland,西曼兰省,,,SE.VR
1300,SWE,Sweden,瑞典,Norrbotten,北博滕省,,,SE.NB
1301,SWE,Sweden,瑞典,Kalmar,卡尔马省,,,SE.KA
1302,SWE,Sweden,瑞典,Gävleborg,耶夫勒堡省,,,SE.GV
1303,SWE,Sweden,瑞典,Örebro,厄勒布鲁省,,,SE.OR
1304,SWE,Sweden,瑞典,Blekinge,布莱金厄省,,,SE.BL
1305,SWE,Sweden,瑞典,Västernorrland,西诺尔兰省,,,SE.VN
1306,SWE,Sweden,瑞典,Västerbotten,西博滕省,,,SE.VB
1307,SWE,Sweden,瑞典,Kronoberg,克鲁努贝里省,,,SE.KR
1308,SWE,Sweden,瑞典,Södermanland,南曼兰省,,,SE.SD
1309,SWE,Sweden,瑞典,Jämtland,耶姆特兰省,,,SE.JA
1310,SWE,Sweden,瑞典,Östergötland,东约特兰省,,,SE.OG
1311,SWE,Sweden,瑞典,Värmland,韦姆兰省,,,SE.VR
1312,SWE,Sweden,瑞典,Uppsala,乌普萨拉省,,,SE.UP
1313,SWE,Sweden,瑞典,Halland,哈兰省,,,SE.HA
1314,SWE,Sweden,瑞典,Jönköping,延雪平省,,,SE.JO
1315,SWE,Sweden,瑞典,Västra Götaland,西约塔兰省,,,SE.VG
1316,SWE,Sweden,瑞典,Skåne,斯科讷省,,,SE.SN
1317,SWE,Sweden,瑞典,Stockholm,斯德哥尔摩省,,,SE.ST
1318,CHE,Switzerland,瑞士,Aargau,阿尔高州,,,CH.AG
1319,CHE,Switzerland,瑞士,Appenzell Innerrhoden,内阿彭策尔州,,,CH.AI
1320,CHE,Switzerland,瑞士,Appenzell Ausserrhoden,外阿彭策尔州,,,CH.AR
1321,CHE,Switzerland,瑞士,Bern,伯尔尼州,,,CH.BE
1322,CHE,Switzerland,瑞士,Basel-Landschaft,巴塞尔乡村州,,,CH.BL
1323,CHE,Switzerland,瑞士,Basel-Stadt,巴塞尔城市州,,,CH.BS
1324,CHE,Switzerland,瑞士,Fribourg,弗里堡州,,,CH.FR
1325,CHE,Switzerland,瑞士,Genève,日内瓦州,,,CH.GE
1326,CHE,Switzerland,瑞士,Glarus,格拉鲁斯州,,,CH.GL
1327,CHE,Switzerland,瑞士,Graubünden,格劳宾登州,,,CH.GR
1328,CHE,Switzerland,瑞士,Jura,汝拉州,,,CH.JU
1329,CHE,Switzerland,瑞士,Luzern,卢塞恩州,,,CH.LU
1330,CHE,Switzerland,瑞士,Neuchâtel,纳沙泰尔州,,,CH.NE
1331,CHE,Switzerland,瑞士,Nidwalden,下瓦尔登州,,,CH.NW
1332,CHE,Switzerland,瑞士,Obwalden,上瓦尔登州,,,CH.OW
1333,CHE,Switzerland,瑞士,St. Gallen,圣加仑州,,,CH.SG
1334,CHE,Switzerland,瑞士,Schaffhausen,沙夫豪森州,,,CH.SH
1335,CHE,Switzerland,瑞士,Solothurn,索洛图恩州,,,CH.SO
1336,CHE,Switzerland,瑞士,Schwyz,施维茨州,,,CH.SZ
1337,CHE,Switzerland,瑞士,Thurgau,图尔高州,,,CH.TG
1338,CHE,Switzerland,瑞士,Ticino,提契诺州,,,CH.TI
1339,CHE,Switzerland,瑞士,Uri,乌里州,,,CH.UR
1340,CHE,Switzerland,瑞士,Vaud,沃州,,,CH.VD
1341,CHE,Switzerland,瑞士,Valais,瓦莱州,,,CH.VS
1342,CHE,Switzerland,瑞士,Zug,楚格州,,,CH.ZG
1343,CHE,Switzerland,瑞士,Zürich,苏黎世州,,,CH.ZH
1344,,Thailand,泰国,Bangkok,曼谷,,,
1345,,Thailand,泰国,Narathiwat,那拉提瓦府,,,
1346,,Thailand,泰国,Khon Kaen,孔敬府,,,
1347,,Thailand,泰国,Yala,也拉府,,,
1348,,Thailand,泰国,Phuket,普吉府,,,
1349,,Thailand,泰国,Chumphon,春蓬府,,,
1350,,Thailand,泰国,Nonthaburi,暖武里府,,,
1351,,Thailand,泰国,Pattani,北大年府,,,
1352,,Thailand,泰国,Satun,沙敦府,,,
1353,,Thailand,泰国,Samut Prakan,沙没巴干府,,,
1354,,Thailand,泰国,Loei,黎府,,,
1355,,Thailand,泰国,Phang Nga,攀牙府,,,
1356,,Thailand,泰国,Nakhon Si Thammarat,那空是贪玛叻府,,,
1357,,Thailand,泰国,Chonburi,春武里府,,,
1358,,Thailand,泰国,Nakhon Phanom,那空拍侬府,,,
1359,,Thailand,泰国,Samut Sakhon,沙没沙空府,,,
1360,,Thailand,泰国,Pathum Thani,巴吞他尼府,,,
1361,,Thailand,泰国,Prachinburi,巴真府,,,
1362,,Thailand,泰国,Phatthalung,博他仑府,,,
1363,,Thailand,泰国,Songkhla,宋卡府,,,
1364,,Thailand,泰国,Chachoengsao,差春骚府,,,
1365,,Thailand,泰国,Surat Thani,素叻府,,,
1366,,Thailand,泰国,Nakhon Sawan,那空沙旺府,,,
1367,,Thailand,泰国,Phayao,帕尧府,,,
1368,,Thailand,泰国,Phitsanulok,彭世洛府,,,
1369,,Thailand,泰国,Chaiyaphum,猜也蓬府,,,
1370,,Thailand,泰国,Trang,董里府,,,
1371,,Thailand,泰国,Chiang Mai,清迈府,,,
1372,,Thailand,泰国,Lampang,南邦府,,,
1373,,Thailand,泰国,Krabi,甲米府,,,
1374,,Thailand,泰国,Nakhon Pathom,佛统府,,,
1375,,Thailand,泰国,Nakhon Ratchasima,那空叻差是玛府,,,
1376,,Thailand,泰国,Suphan Buri,素攀府,,,
1377,,Thailand,泰国,Ubon Ratchathani,乌汶府,,,
1378,,Thailand,泰国,Sa Kaeo,沙缴府,,,
1379,,Thailand,泰国,Surin,素林府,,,
